Secret/ConfigMap,Name,Namespace,Data Fields,Validity (years),Actual Expiry,Fingerprint,Managed Status,Managed Details,Relevant Annotations,OC Describe Command,OpenSSL Command
configmap,oauth-master-ca-bundle,bm-hosted-cluster-bm-hosted-cluster,ca.crt,10,Jul 29 14:47:01 2035 GMT,EB2E0C091B0456C4C381F7CE2D8CBDC0F53417380BBA61C136E29B2A213E61A6,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster oauth-master-ca-bundle,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster oauth-master-ca-bundle -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,observed-default-ingress-cert,bm-hosted-cluster-bm-hosted-cluster,ca.crt,1,Jul 31 14:47:15 2026 GMT,24FCC63C15AB9FE5890804A588B1EDB751142CDEA267FCF1008A63E69BB1B42E,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster observed-default-ingress-cert,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster observed-default-ingress-cert -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,openshift-config-managed-trusted-ca-bundle,bm-hosted-cluster-bm-hosted-cluster,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),Platform certificate (same fingerprint in platform namespaces),,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster openshift-config-managed-trusted-ca-bundle,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster openshift-config-managed-trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,ovn-ca,bm-hosted-cluster-bm-hosted-cluster,ca-bundle.crt,10,Jul 29 15:03:22 2035 GMT,E9E6CC833094A284ED1AA79EDE83B7DFBDB9E6FB99535E0ECB31E9AF4AA5AFAE,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-ovn-kubernetes_ovn-ca@1753974202,openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster ovn-ca,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster ovn-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,root-ca,bm-hosted-cluster-bm-hosted-cluster,ca.crt,10,Jul 29 14:47:01 2035 GMT,EB2E0C091B0456C4C381F7CE2D8CBDC0F53417380BBA61C136E29B2A213E61A6,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster root-ca,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster root-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,sre-system-admin-signer-ca,bm-hosted-cluster-bm-hosted-cluster,ca-bundle.crt,0,Nov  1 14:47:31 2025 GMT,051677CC77C34E375650EA78EB755CF2E487632D3741C676F89CE539E712DE1A,Platform-Managed (Auto-Rotated),Issuer: CN=bm-hosted-cluster-bm-hosted-cluster_sre-system-admin-signer@1761403651,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-signer-ca,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,total-client-ca,bm-hosted-cluster-bm-hosted-cluster,ca-bundle.crt,0,Nov  1 14:47:31 2025 GMT,DD503185FCAF935FA0283D034DD0391AEE9F4BF4FE80B34819371A2E1F846FAE,Platform-Managed (Auto-Rotated),Issuer: CN=bm-hosted-cluster-bm-hosted-cluster_customer-system-admin-signer@1761403651,openshift.io/owning-component: HOSTEDCP,oc describe configmap -n bm-hosted-cluster-bm-hosted-cluster total-client-ca,"oc get configmap -n bm-hosted-cluster-bm-hosted-cluster total-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,bm-hosted-cluster,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n bm-hosted-cluster kube-root-ca.crt,"oc get configmap -n bm-hosted-cluster kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,cert-status-app,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n cert-status-app kube-root-ca.crt,"oc get configmap -n cert-status-app kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,aggregator-client-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:40 2035 GMT,6275CFE8F9590B967915A7E804EC1E3B0255D64DF62B3BBA818989FE5C75A1C3,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=aggregator-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster aggregator-client-ca,"oc get configmap -n clusters-my-hosted-cluster aggregator-client-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,client-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:41 2035 GMT,2950D1BB85DFB6ABB59E3DEF090322AF984ACA25AD09589AEA0066A16DA51296,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-control-plane-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster client-ca,"oc get configmap -n clusters-my-hosted-cluster client-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,customer-system-admin-signer-ca,clusters-my-hosted-cluster,ca-bundle.crt,0,Nov  1 19:09:11 2025 GMT,F88F68F8F51F42E277431CF690099F172B306E9D7EDB8F156A46AE52CDDBDE55,Platform-Managed (Auto-Rotated),Issuer: CN=clusters-my-hosted-cluster_customer-system-admin-signer@1761419350,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n clusters-my-hosted-cluster customer-system-admin-signer-ca,"oc get configmap -n clusters-my-hosted-cluster customer-system-admin-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:36 2035 GMT,FF57AB0C61E2AB34BE806E219A326643F5D1FF9D826D82E21FD61CF0A569E72F,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=etcd-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster etcd-ca,"oc get configmap -n clusters-my-hosted-cluster etcd-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,etcd-metrics-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:38 2035 GMT,2D09CA0669F88048203A9869EB620286E6D65B7635532645EE4FE4FF113BEDFE,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=etcd-metrics-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster etcd-metrics-ca,"oc get configmap -n clusters-my-hosted-cluster etcd-metrics-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,konnectivity-ca-bundle,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:48 2035 GMT,544AF96833E338459C0B06B6A26ACEDAA0A607A3A2CE2FF4A0DF4CDC516B93DA,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=kubernetes, CN=konnectivity-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster konnectivity-ca-bundle,"oc get configmap -n clusters-my-hosted-cluster konnectivity-ca-bundle -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,clusters-my-hosted-cluster,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n clusters-my-hosted-cluster kube-root-ca.crt,"oc get configmap -n clusters-my-hosted-cluster kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-client-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:42 2035 GMT,C47931404EFB19FF356411F69611A18288C97588B0E3BE14C5A70E7D364A1BCF,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-to-kubelet-signer; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster kubelet-client-ca,"oc get configmap -n clusters-my-hosted-cluster kubelet-client-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,oauth-master-ca-bundle,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:36 2035 GMT,CE5E06BF2354EAE5101D66808C0441FAF340EDAD2E8D237B338F1CD4D78E175C,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster oauth-master-ca-bundle,"oc get configmap -n clusters-my-hosted-cluster oauth-master-ca-bundle -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,observed-default-ingress-cert,clusters-my-hosted-cluster,ca.crt,1,Jul  7 19:08:50 2026 GMT,7497600347223F7AE6116BDB423AAE44A177EB29CAED57C283524619E788EE2E,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster observed-default-ingress-cert,"oc get configmap -n clusters-my-hosted-cluster observed-default-ingress-cert -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,openshift-config-managed-trusted-ca-bundle,clusters-my-hosted-cluster,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),Platform certificate (same fingerprint in platform namespaces),,oc describe configmap -n clusters-my-hosted-cluster openshift-config-managed-trusted-ca-bundle,"oc get configmap -n clusters-my-hosted-cluster openshift-config-managed-trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,ovn-ca,clusters-my-hosted-cluster,ca-bundle.crt,10,Jul  5 19:17:45 2035 GMT,FE7C33A9372FFF488030D92F4B3059099D93A5E40BAE6DB2E373EA77CA02E256,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-ovn-kubernetes_ovn-ca@1751915865,openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n clusters-my-hosted-cluster ovn-ca,"oc get configmap -n clusters-my-hosted-cluster ovn-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,root-ca,clusters-my-hosted-cluster,ca.crt,10,Jul  5 19:08:36 2035 GMT,CE5E06BF2354EAE5101D66808C0441FAF340EDAD2E8D237B338F1CD4D78E175C,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe configmap -n clusters-my-hosted-cluster root-ca,"oc get configmap -n clusters-my-hosted-cluster root-ca -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,sre-system-admin-signer-ca,clusters-my-hosted-cluster,ca-bundle.crt,0,Nov  5 19:09:10 2025 GMT,E1F143776D61B3B7DD6969654357678F62176EEDB4F8AE84B63B56AE408CE803,Platform-Managed (Auto-Rotated),Issuer: CN=clusters-my-hosted-cluster_sre-system-admin-signer@1761764950,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n clusters-my-hosted-cluster sre-system-admin-signer-ca,"oc get configmap -n clusters-my-hosted-cluster sre-system-admin-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,total-client-ca,clusters-my-hosted-cluster,ca-bundle.crt,0,Nov  1 19:09:11 2025 GMT,F88F68F8F51F42E277431CF690099F172B306E9D7EDB8F156A46AE52CDDBDE55,Platform-Managed (Auto-Rotated),Issuer: CN=clusters-my-hosted-cluster_customer-system-admin-signer@1761419350,openshift.io/owning-component: HOSTEDCP,oc describe configmap -n clusters-my-hosted-cluster total-client-ca,"oc get configmap -n clusters-my-hosted-cluster total-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,clusters,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n clusters kube-root-ca.crt,"oc get configmap -n clusters kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,default,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n default kube-root-ca.crt,"oc get configmap -n default kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,hello-world-test,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n hello-world-test kube-root-ca.crt,"oc get configmap -n hello-world-test kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,hive,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n hive kube-root-ca.crt,"oc get configmap -n hive kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,hypershift,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n hypershift kube-root-ca.crt,"oc get configmap -n hypershift kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,openshift-config-managed-trusted-ca-bundle,hypershift,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n hypershift openshift-config-managed-trusted-ca-bundle,"oc get configmap -n hypershift openshift-config-managed-trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,klusterlet-bm-hosted-cluster,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n klusterlet-bm-hosted-cluster kube-root-ca.crt,"oc get configmap -n klusterlet-bm-hosted-cluster kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,klusterlet-my-hosted-cluster,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n klusterlet-my-hosted-cluster kube-root-ca.crt,"oc get configmap -n klusterlet-my-hosted-cluster kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,kube-node-lease,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n kube-node-lease kube-root-ca.crt,"oc get configmap -n kube-node-lease kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,kube-public,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n kube-public kube-root-ca.crt,"oc get configmap -n kube-public kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,kube-system,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n kube-system kube-root-ca.crt,"oc get configmap -n kube-system kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
